ID, Title, Description, Price, Condition, Link, Availability, Image link
"64f8cd3087920a824b55abad-CAN-712167","Kenra Color - Permanent Coloring Cream-8AA Ash Ash","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712168","Kenra Color - Permanent Coloring Cream-4B Brown Mocha","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712169","Kenra Color - Permanent Coloring Cream-5B Brown Mocha","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712170","Kenra Color - Permanent Coloring Cream-6B Brown Mocha","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712171","Kenra Color - Permanent Coloring Cream-7B Brown Mocha","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712172","Kenra Color - Permanent Coloring Cream-8B Brown Beige","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712173","Kenra Color - Permanent Coloring Cream-5GB Gold Brown Beige","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712174","Kenra Color - Permanent Coloring Cream-8GB Gold Brown Beige","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712175","Kenra Color - Permanent Coloring Cream-9GB Gold Brown Beige","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712186","Kenra Color - Permanent Coloring Cream-4BC Brown Copper","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712187","Kenra Color - Permanent Coloring Cream-6BC Brown Copper","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712188","Kenra Color - Permanent Coloring Cream-7BC Brown Copper","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712189","Kenra Color - Permanent Coloring Cream-4RB Red Brown","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712190","Kenra Color - Permanent Coloring Cream-5RB Red Brown","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712193","Kenra Color - Permanent Coloring Cream-5RC Red Copper","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712194","Kenra Color - Permanent Coloring Cream-6RC Red Copper","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712196","Kenra Color - Permanent Coloring Cream-5R Red","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712197","Kenra Color - Permanent Coloring Cream-6R Red","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712199","Kenra Color - Permanent Coloring Cream-4RR Red Red","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712200","Kenra Color - Permanent Coloring Cream-6RR Red Red","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712201","Kenra Color - Permanent Coloring Cream-7RR Red Red","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
"64f8cd3087920a824b55abad-CAN-712202","Kenra Color - Permanent Coloring Cream-5C Copper","Kenra Color&trade; from Kenra Professional&reg; makes it easier than ever to achieve simply stunning hair color results. This powerful NEW color brand is high performance, straightforward, and easy-to-use hair color that produces consistent, reliable results that stylists can count on to provide professional, true-to-tone hair color solutions on every client, every time.

Permanent Coloring Creme is a gentle, low-ammonia color that's available in 70 shades with a level system ranging from 1 to 10.&nbsp;It's specially formulated for consistent, reliable results when used with Permanent Coloring Creme Developer,&nbsp;10&ndash;40 Volume.

Demi-Permanent Coloring Creme is a gentle, ammonia-free, deposit-only color that's available in 40 shades with a level system ranging from 1 to 10. It's specially formulated for consistent, reliable results when used with Demi-Permanent Coloring Creme Activator 9 Volume.

To ensure straightforward and easy-to-use hair color for stylists, Kenra Color&trade; offers:
- Permanent and Demi-Permanent lines;
- A balanced shade collection of warm and cool tones and a common level system;
- Shades that are intermixable for basic to advanced color formulation; and
- An easy measuring system and a drip-free consistency for reliable and precise color application.","$10.2","new","https://xpressbeauty/products/kenra-color--permanent-coloring-cream","in_stock","https://xpressbeauty.s3.ca-central-1.amazonaws.com/products-images-2/KenraColorPermanentColoringCream/primary-image-0.webp"
